LHO.IDN,LHO.KUT,LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
001E,055F63,2018060803,0300,10.74,3.86,11.76,E,1,H,80,V,44,129,54,147,130,47,48,131,0,0,0,0,0,0,0,0,2018060809
001E,055F63,2018060804,0400,10.18,3.26,10.56,E,1,H,80,V,39,124,44,132,129,44,36,124,0,0,0,0,0,0,0,0,2018060810
001E,055F63,2018060805,0500,10.68,3.96,11.68,E,1,H,80,V,46,128,45,129,131,49,58,146,0,0,0,0,0,0,0,0,2018060811
001E,055F63,2018060806,0600,8.04,1.54,9.92,E,1,H,80,V,4,81,33,112,124,39,1,85,0,0,0,0,0,0,0,0,2018060812
001E,055F63,2018060807,0700,43.8,7.64,56.96,E,1,H,80,V,156,616,35,345,517,57,134,712,0,0,0,0,0,0,0,0,2018060813
001E,055F63,2018060808,0800,57.8,11.1,59.6,E,1,H,80,V,150,745,145,733,706,138,122,706,0,0,0,0,0,0,0,0,2018060814
001E,055F63,2018060809,0900,70.74,14.4,74.4,E,1,H,80,V,184,901,198,930,804,145,193,902,0,0,0,0,0,0,0,0,2018060815
001E,055F63,2018060810,1000,68.74,12.18,72.24,E,1,H,80,V,156,886,145,811,837,157,151,903,0,0,0,0,0,0,0,0,2018060816
001E,055F63,2018060811,1100,69.76,12.32,72.56,E,1,H,80,V,135,828,163,874,879,150,168,907,0,0,0,0,0,0,0,0,2018060817
001E,055F63,2018060812,1200,70.2,14.36,72.48,E,1,H,80,V,184,906,186,903,869,177,171,832,0,0,0,0,0,0,0,0,2018060818
001E,055F63,2018060913,1300,6.74,1.32,8.4,E,1,H,80,V,13,77,29,105,80,15,9,75,0,0,0,0,0,0,0,0,2018060919
001E,055F63,2018060914,1400,6.14,1,6.4,E,1,H,80,V,12,76,14,80,74,12,12,77,0,0,0,0,0,0,0,0,2018060920
001E,055F63,2018060915,1500,6.72,1.02,7.44,E,1,H,80,V,7,74,19,93,88,19,6,81,0,0,0,0,0,0,0,0,2018060921
001E,055F63,2018060916,1600,6.18,0.28,6.32,E,1,H,80,V,4,78,4,78,79,6,0,74,0,0,0,0,0,0,0,0,2018060922
001E,055F63,2018060917,1700,6.88,0.66,7.6,E,1,H,80,V,5,79,10,89,95,14,4,81,0,0,0,0,0,0,0,0,2018060923
001E,055F63,2018060918,1800,6.22,0.32,6.32,E,1,H,80,V,5,79,4,77,77,4,3,78,0,0,0,0,0,0,0,0,2018061000
001E,055F63,2018060813,1300,63.2,11.96,66.8,E,1,H,80,V,134,714,162,835,831,154,148,780,0,0,0,0,0,0,0,0,2018060819
001E,055F63,2018060814,1400,59.06,11.16,60.64,E,1,H,80,V,141,750,124,714,758,153,140,731,0,0,0,0,0,0,0,0,2018060820
001E,055F63,2018060815,1500,64.84,11.92,69.68,E,1,H,80,V,141,828,175,871,685,125,155,858,0,0,0,0,0,0,0,0,2018060821
001E,055F63,2018060816,1600,70.36,13.42,72.88,E,1,H,80,V,161,877,152,828,911,180,178,902,0,0,0,0,0,0,0,0,2018060822
001E,055F63,2018060817,1700,69.86,13.24,73.6,E,1,H,80,V,175,906,184,920,824,151,152,843,0,0,0,0,0,0,0,0,2018060823
001E,055F63,2018060818,1800,67.36,13.76,73.84,E,1,H,80,V,145,761,208,923,890,175,160,794,0,0,0,0,0,0,0,0,2018060900
001E,055F63,2018060819,1900,63.46,12.6,67.04,E,1,H,80,V,139,752,153,770,813,165,173,838,0,0,0,0,0,0,0,0,2018060901
001E,055F63,2018060820,2000,57.58,10.64,59.84,E,1,H,80,V,143,733,140,748,697,119,130,701,0,0,0,0,0,0,0,0,2018060902
001E,055F63,2018060821,2100,56.36,11.8,60.56,E,1,H,80,V,132,660,142,718,683,148,168,757,0,0,0,0,0,0,0,0,2018060903
001E,055F63,2018060822,2200,43.44,10.76,58.8,E,1,H,80,V,127,494,167,694,735,183,61,249,0,0,0,0,0,0,0,0,2018060904
001E,055F63,2018060823,2300,8.74,2.34,10.24,E,1,H,80,V,19,94,22,98,117,41,35,128,0,0,0,0,0,0,0,0,2018060905
001E,055F63,2018060824,2400,7.64,1.68,7.76,E,1,H,80,V,22,97,21,95,96,21,20,94,0,0,0,0,0,0,0,0,2018060906
001E,055F63,2018060901,0100,7.64,1.64,7.84,E,1,H,80,V,23,96,20,96,92,18,21,98,0,0,0,0,0,0,0,0,2018060907
001E,055F63,2018060902,0200,7.88,1.74,8.96,E,1,H,80,V,30,112,18,93,95,21,18,94,0,0,0,0,0,0,0,0,2018060908
001E,055F63,2018060903,0300,7.54,1.6,7.68,E,1,H,80,V,20,94,21,96,94,20,19,93,0,0,0,0,0,0,0,0,2018060909
001E,055F63,2018060904,0400,7.82,2.06,8.08,E,1,H,80,V,28,95,29,101,101,22,24,94,0,0,0,0,0,0,0,0,2018060910
001E,055F63,2018060905,0500,7.94,2.64,9.12,E,1,H,80,V,43,114,26,91,96,31,32,96,0,0,0,0,0,0,0,0,2018060911
001E,055F63,2018060906,0600,6.78,1.52,7.36,E,1,H,80,V,10,79,23,90,92,30,13,78,0,0,0,0,0,0,0,0,2018060912
001E,055F63,2018060907,0700,11.3,4.08,14.48,E,1,H,80,V,54,145,32,110,181,73,45,129,0,0,0,0,0,0,0,0,2018060913
001E,055F63,2018060908,0800,9.76,3.22,11.52,E,1,H,80,V,46,131,55,144,104,28,32,109,0,0,0,0,0,0,0,0,2018060914
001E,055F63,2018060909,0900,11.26,3.98,12.48,E,1,H,80,V,46,132,38,121,154,58,57,156,0,0,0,0,0,0,0,0,2018060915
001E,055F63,2018060910,1000,10.88,3.5,12.72,E,1,H,80,V,57,159,46,135,114,31,41,136,0,0,0,0,0,0,0,0,2018060916
001E,055F63,2018060911,1100,11.42,4.02,13.6,E,1,H,80,V,55,151,64,170,122,38,44,128,0,0,0,0,0,0,0,0,2018060917
001E,055F63,2018060912,1200,12.26,4.62,13.68,E,1,H,80,V,39,121,61,160,161,62,69,171,0,0,0,0,0,0,0,0,2018060918
001E,055F63,2018061001,0100,7.58,1.7,7.84,E,1,H,80,V,21,93,19,91,97,23,22,98,0,0,0,0,0,0,0,0,2018061007
001E,055F63,2018061002,0200,7.84,1.88,9.2,E,1,H,80,V,34,115,20,92,90,19,21,95,0,0,0,0,0,0,0,0,2018061008
001E,055F63,2018061003,0300,7.48,1.66,7.76,E,1,H,80,V,21,94,23,97,91,19,20,92,0,0,0,0,0,0,0,0,2018061009
001E,055F63,2018061004,0400,7.3,1.54,7.44,E,1,H,80,V,17,90,19,92,93,22,19,90,0,0,0,0,0,0,0,0,2018061010
001E,055F63,2018061005,0500,7.9,1.96,9.04,E,1,H,80,V,22,92,33,113,96,24,19,94,0,0,0,0,0,0,0,0,2018061011
001E,055F63,2018061006,0600,6.62,0.84,7.28,E,1,H,80,V,5,78,17,88,91,19,1,74,0,0,0,0,0,0,0,0,2018061012
001E,055F63,2018061007,0700,6.1,0.3,6.16,E,1,H,80,V,4,77,5,77,75,2,4,76,0,0,0,0,0,0,0,0,2018061013
001E,055F63,2018061008,0800,6.6,0.52,8,E,1,H,80,V,2,75,2,77,100,18,4,78,0,0,0,0,0,0,0,0,2018061014
001E,055F63,2018061009,0900,6.16,0.26,6.32,E,1,H,80,V,2,76,4,77,79,5,2,76,0,0,0,0,0,0,0,0,2018061015
001E,055F63,2018061104,0400,7.9,1.88,9.04,E,1,H,80,V,32,113,23,98,92,20,19,92,0,0,0,0,0,0,0,0,2018061110
001E,055F63,2018061105,0500,7.42,1.6,7.6,E,1,H,80,V,19,91,19,92,95,23,19,93,0,0,0,0,0,0,0,0,2018061111
001E,055F63,2018061106,0600,19.68,2.66,57.76,E,1,H,80,V,2,79,17,90,93,19,95,722,0,0,0,0,0,0,0,0,2018061112
001E,055F63,2018061107,0700,61.48,13.28,64.24,E,1,H,80,V,180,803,151,719,790,173,160,762,0,0,0,0,0,0,0,0,2018061113
001E,055F63,2018061108,0800,61.76,13.06,66.8,E,1,H,80,V,166,754,175,784,715,138,174,835,0,0,0,0,0,0,0,0,2018061114
001E,055F63,2018061109,0900,76.4,17.58,77.44,E,1,H,80,V,229,948,207,942,962,219,224,968,0,0,0,0,0,0,0,0,2018061115
001E,055F63,2018061110,1000,72.84,16.46,75.76,E,1,H,80,V,199,857,222,930,908,197,205,947,0,0,0,0,0,0,0,0,2018061116
001E,055F63,2018061111,1100,75.82,18.12,79.84,E,1,H,80,V,251,998,232,946,920,217,206,927,0,0,0,0,0,0,0,0,2018061117
001E,055F63,2018061112,1200,76.62,18.62,80.16,E,1,H,80,V,185,913,243,975,1002,254,249,941,0,0,0,0,0,0,0,0,2018061118
001E,055F63,2018061113,1300,72.52,16.56,77.84,E,1,H,80,V,166,841,243,963,973,248,171,849,0,0,0,0,0,0,0,0,2018061119
001E,055F63,2018061114,1400,72.16,17.28,81.36,E,1,H,80,V,249,921,183,828,842,177,255,1017,0,0,0,0,0,0,0,0,2018061120
001E,055F63,2018061115,1500,80.08,21.82,81.84,E,1,H,80,V,286,1023,260,1017,990,256,289,974,0,0,0,0,0,0,0,0,2018061121
001E,055F63,2018061116,1600,78.7,18.52,83.76,E,1,H,80,V,220,974,240,1002,1047,291,175,912,0,0,0,0,0,0,0,0,2018061122
001E,055F63,2018061117,1700,76.04,15.64,78.16,E,1,H,80,V,213,977,186,930,928,185,198,967,0,0,0,0,0,0,0,0,2018061123
001E,055F63,2018061118,1800,74.72,16.2,78.96,E,1,H,80,V,202,936,206,951,987,219,183,862,0,0,0,0,0,0,0,0,2018061200
001E,055F63,2018061119,1900,63.08,13.94,64.72,E,1,H,80,V,170,738,184,809,800,169,174,807,0,0,0,0,0,0,0,0,2018061201
001E,055F63,2018061120,2000,51.96,9.92,60.4,E,1,H,80,V,105,559,115,628,755,150,126,656,0,0,0,0,0,0,0,0,2018061202
001E,055F63,2018061010,1000,6.68,0.5,8.08,E,1,H,80,V,4,81,3,77,101,17,1,75,0,0,0,0,0,0,0,0,2018061016
001E,055F63,2018061011,1100,6.8,0.58,8.4,E,1,H,80,V,19,105,2,76,79,4,4,80,0,0,0,0,0,0,0,0,2018061017
001E,055F63,2018061012,1200,6.2,0.24,6.24,E,1,H,80,V,4,78,4,77,78,2,2,77,0,0,0,0,0,0,0,0,2018061018
001E,055F63,2018061013,1300,6.84,0.54,8.56,E,1,H,80,V,4,79,4,80,107,17,2,76,0,0,0,0,0,0,0,0,2018061019
001E,055F63,2018061014,1400,6.86,0.62,8.48,E,1,H,80,V,3,79,5,79,79,4,19,106,0,0,0,0,0,0,0,0,2018061020
001E,055F63,2018061015,1500,6.3,0.28,6.4,E,1,H,80,V,3,79,2,77,80,5,4,79,0,0,0,0,0,0,0,0,2018061021
001E,055F63,2018061016,1600,6.78,0.52,8,E,1,H,80,V,7,84,15,100,79,4,0,76,0,0,0,0,0,0,0,0,2018061022
001E,055F63,2018061017,1700,6.34,0.34,6.48,E,1,H,80,V,6,81,4,79,78,3,4,79,0,0,0,0,0,0,0,0,2018061023
001E,055F63,2018061018,1800,6.82,0.62,8.4,E,1,H,80,V,1,76,7,83,105,20,3,77,0,0,0,0,0,0,0,0,2018061100
001E,055F63,2018061019,1900,6.52,0.48,7.12,E,1,H,80,V,3,77,5,79,81,6,10,89,0,0,0,0,0,0,0,0,2018061101
001E,055F63,2018060919,1900,6.72,0.58,8.4,E,1,H,80,V,2,76,20,105,78,4,3,77,0,0,0,0,0,0,0,0,2018061001
001E,055F63,2018060920,2000,6.34,0.38,6.4,E,1,H,80,V,4,79,4,80,79,5,6,79,0,0,0,0,0,0,0,0,2018061002
001E,055F63,2018060921,2100,6.66,0.56,8.32,E,1,H,80,V,19,104,3,75,75,2,4,79,0,0,0,0,0,0,0,0,2018061003
001E,055F63,2018060922,2200,7.38,1.62,7.6,E,1,H,80,V,17,90,23,95,91,21,20,93,0,0,0,0,0,0,0,0,2018061004
001E,055F63,2018060923,2300,7.58,1.86,7.76,E,1,H,80,V,24,95,22,94,97,25,22,93,0,0,0,0,0,0,0,0,2018061005
001E,055F63,2018060924,2400,7.92,1.98,9.04,E,1,H,80,V,21,93,23,96,113,34,21,94,0,0,0,0,0,0,0,0,2018061006
001E,055F63,2018061020,2000,6.6,0.5,7.44,E,1,H,80,V,5,81,1,75,93,13,6,81,0,0,0,0,0,0,0,0,2018061102
001E,055F63,2018061021,2100,6.3,0.36,6.48,E,1,H,80,V,4,77,5,79,78,3,6,81,0,0,0,0,0,0,0,0,2018061103
001E,055F63,2018061022,2200,7.82,1.76,8.88,E,1,H,80,V,18,92,22,97,111,30,18,91,0,0,0,0,0,0,0,0,2018061104
001E,055F63,2018061023,2300,7.68,1.84,7.76,E,1,H,80,V,24,96,22,97,97,25,21,94,0,0,0,0,0,0,0,0,2018061105
001E,055F63,2018061024,2400,7.98,1.98,9.28,E,1,H,80,V,22,94,22,96,116,35,20,93,0,0,0,0,0,0,0,0,2018061106
001E,055F63,2018061101,0100,7.5,1.7,7.68,E,1,H,80,V,20,93,20,93,93,22,23,96,0,0,0,0,0,0,0,0,2018061107
001E,055F63,2018061102,0200,7.86,1.8,9.12,E,1,H,80,V,19,91,31,114,94,19,21,94,0,0,0,0,0,0,0,0,2018061108
001E,055F63,2018061103,0300,7.46,1.62,7.6,E,1,H,80,V,22,94,21,95,92,19,19,92,0,0,0,0,0,0,0,0,2018061109
001E,055F63,2018061214,1400,66.78,15.9,68.4,E,1,H,80,V,190,855,188,815,842,205,212,827,0,0,0,0,0,0,0,0,2018061220
001E,055F63,2018061215,1500,72.82,16.64,75.52,E,1,H,80,V,192,944,212,903,876,241,187,918,0,0,0,0,0,0,0,0,2018061221
001E,055F63,2018061216,1600,73.44,17.78,74.88,E,1,H,80,V,246,926,209,936,928,234,200,882,0,0,0,0,0,0,0,0,2018061222
001E,055F63,2018061217,1700,70.78,16.82,72.16,E,1,H,80,V,193,873,206,867,902,212,230,897,0,0,0,0,0,0,0,0,2018061223
001E,055F63,2018061218,1800,67.54,16.36,72.64,E,1,H,80,V,197,858,162,789,908,240,219,822,0,0,0,0,0,0,0,0,2018061300
001E,055F63,2018061219,1900,61.14,14.78,63.2,E,1,H,80,V,166,753,200,790,761,192,181,753,0,0,0,0,0,0,0,0,2018061301
001E,055F63,2018061220,2000,55.6,11.28,57.28,E,1,H,80,V,134,684,133,696,716,152,145,684,0,0,0,0,0,0,0,0,2018061302
001E,055F63,2018061221,2100,52.2,10.38,55.44,E,1,H,80,V,136,693,120,625,614,128,135,678,0,0,0,0,0,0,0,0,2018061303
001E,055F63,2018061121,2100,60.26,15.26,60.96,E,1,H,80,V,194,760,195,762,736,183,191,755,0,0,0,0,0,0,0,0,2018061203
001E,055F63,2018061122,2200,56.96,15.18,61.68,E,1,H,80,V,172,683,188,718,771,211,188,676,0,0,0,0,0,0,0,0,2018061204
001E,055F63,2018061123,2300,55.86,13.78,61.28,E,1,H,80,V,159,690,165,645,692,190,175,766,0,0,0,0,0,0,0,0,2018061205
001E,055F63,2018061124,2400,62.32,14.28,64.8,E,1,H,80,V,188,810,182,807,787,179,165,712,0,0,0,0,0,0,0,0,2018061206
001E,055F63,2018061201,0100,61.56,13.48,64.08,E,1,H,80,V,176,801,166,776,737,164,168,764,0,0,0,0,0,0,0,0,2018061207
001E,055F63,2018061202,0200,57.82,12.9,60.8,E,1,H,80,V,153,692,153,703,760,164,175,736,0,0,0,0,0,0,0,0,2018061208
001E,055F63,2018061203,0300,60.58,12.86,61.12,E,1,H,80,V,152,764,166,754,757,167,158,754,0,0,0,0,0,0,0,0,2018061209
001E,055F63,2018061204,0400,57.48,12.24,61.36,E,1,H,80,V,153,738,134,632,767,160,165,737,0,0,0,0,0,0,0,0,2018061210
001E,055F63,2018061205,0500,58.58,13.22,60.72,E,1,H,80,V,160,699,170,759,730,171,160,741,0,0,0,0,0,0,0,0,2018061211
001E,055F63,2018061206,0600,54.94,11.56,58.4,E,1,H,80,V,141,699,143,646,730,155,139,672,0,0,0,0,0,0,0,0,2018061212
001E,055F63,2018061207,0700,65.92,16.34,71.12,E,1,H,80,V,186,788,224,889,797,191,216,822,0,0,0,0,0,0,0,0,2018061213
001E,055F63,2018061208,0800,63.74,14.58,66.16,E,1,H,80,V,162,781,189,812,767,201,177,827,0,0,0,0,0,0,0,0,2018061214
001E,055F63,2018061209,0900,72.74,16.52,77.44,E,1,H,80,V,218,903,205,838,968,190,213,928,0,0,0,0,0,0,0,0,2018061215
001E,055F63,2018061210,1000,76.04,17.18,78.32,E,1,H,80,V,220,949,211,944,930,197,231,979,0,0,0,0,0,0,0,0,2018061216
001E,055F63,2018061211,1100,74.86,17.1,78,E,1,H,80,V,214,915,220,975,920,209,212,933,0,0,0,0,0,0,0,0,2018061217
001E,055F63,2018061212,1200,72.84,16.42,78.72,E,1,H,80,V,222,984,214,919,802,175,210,937,0,0,0,0,0,0,0,0,2018061218
001E,055F63,2018061213,1300,71.06,16.94,78.96,E,1,H,80,V,201,865,224,947,987,237,185,754,0,0,0,0,0,0,0,0,2018061219
001E,055F63,2018061222,2200,55.08,11.22,56.8,E,1,H,80,V,127,652,146,690,702,147,141,710,0,0,0,0,0,0,0,0,2018061304
001E,055F63,2018061223,2300,46.52,9.8,49.76,E,1,H,80,V,126,599,127,594,622,135,102,511,0,0,0,0,0,0,0,0,2018061305
001E,055F63,2018061224,2400,55.72,11.42,56.88,E,1,H,80,V,139,688,145,705,682,134,153,711,0,0,0,0,0,0,0,0,2018061306
001E,055F63,2018061301,0100,51.06,10.8,55.44,E,1,H,80,V,122,603,157,693,665,142,119,592,0,0,0,0,0,0,0,0,2018061307
001E,055F63,2018061302,0200,43.86,8.78,51.52,E,1,H,80,V,97,444,115,541,564,111,116,644,0,0,0,0,0,0,0,0,2018061308
001E,055F63,2018061303,0300,54.78,11.24,55.84,E,1,H,80,V,148,697,141,671,698,135,138,673,0,0,0,0,0,0,0,0,2018061309
001E,055F63,2018061304,0400,54.5,11.02,56.4,E,1,H,80,V,141,705,141,673,678,135,134,669,0,0,0,0,0,0,0,0,2018061310
001E,055F63,2018061305,0500,54.92,11.4,55.92,E,1,H,80,V,139,671,147,698,699,144,140,678,0,0,0,0,0,0,0,0,2018061311
001E,055F63,2018061306,0600,53.02,10.78,56.72,E,1,H,80,V,137,709,140,636,647,138,124,659,0,0,0,0,0,0,0,0,2018061312
001E,055F63,2018061307,0700,58.04,12.62,60,E,1,H,80,V,171,750,147,715,710,157,156,727,0,0,0,0,0,0,0,0,2018061313
001E,055F63,2018061308,0800,58.44,12.18,60.72,E,1,H,80,V,167,759,156,746,692,137,149,725,0,0,0,0,0,0,0,0,2018061314
001E,055F63,2018061309,0900,72.74,16.76,75.76,E,1,H,80,V,205,892,221,907,891,181,231,947,0,0,0,0,0,0,0,0,2018061315
001E,055F63,2018061310,1000,73.28,16.76,76.24,E,1,H,80,V,204,953,191,847,912,225,218,952,0,0,0,0,0,0,0,0,2018061316
001E,055F63,2018061311,1100,68.78,14.46,72.72,E,1,H,80,V,198,909,172,854,836,178,175,840,0,0,0,0,0,0,0,0,2018061317
001E,055F63,2018061312,1200,68.6,15.46,71.28,E,1,H,80,V,179,830,207,891,862,181,206,847,0,0,0,0,0,0,0,0,2018061318
001E,055F63,2018061313,1300,68.74,15.66,71.36,E,1,H,80,V,176,804,197,871,892,204,206,870,0,0,0,0,0,0,0,0,2018061319
001E,055F63,2018061314,1400,63.68,14.7,67.84,E,1,H,80,V,193,817,162,753,766,158,222,848,0,0,0,0,0,0,0,0,2018061320
001E,055F63,2018061315,1500,66.44,15.2,69.68,E,1,H,80,V,177,808,204,871,846,194,185,797,0,0,0,0,0,0,0,0,2018061321
001E,055F63,2018061316,1600,62.62,15.3,66.16,E,1,H,80,V,185,769,184,762,827,213,183,773,0,0,0,0,0,0,0,0,2018061322
001E,055F63,2018061317,1700,59.4,14.3,61.92,E,1,H,80,V,186,768,181,774,730,159,189,698,0,0,0,0,0,0,0,0,2018061323
001E,055F63,2018061318,1800,59.38,13.62,62.96,E,1,H,80,V,159,712,193,787,730,156,173,740,0,0,0,0,0,0,0,0,2018061400
001E,055F63,2018061319,1900,55.8,13.82,57.28,E,1,H,80,V,178,701,157,680,693,169,187,716,0,0,0,0,0,0,0,0,2018061401
001E,055F63,2018061320,2000,46.36,10.02,49.52,E,1,H,80,V,114,569,111,542,619,156,120,588,0,0,0,0,0,0,0,0,2018061402
001E,055F63,2018061321,2100,48.64,11.28,51.12,E,1,H,80,V,137,577,160,639,602,137,130,614,0,0,0,0,0,0,0,0,2018061403
001E,055F63,2018061322,2200,50.84,11.62,53.2,E,1,H,80,V,151,665,142,609,638,144,144,630,0,0,0,0,0,0,0,0,2018061404
001E,055F63,2018061323,2300,46.02,10.66,46.88,E,1,H,80,V,135,580,138,581,586,137,123,554,0,0,0,0,0,0,0,0,2018061405
001E,055F63,2018061324,2400,51.22,11.24,51.44,E,1,H,80,V,143,637,139,642,643,139,141,639,0,0,0,0,0,0,0,0,2018061406
001E,055F63,2018061401,0100,48.18,10.6,51.68,E,1,H,80,V,131,594,145,646,629,138,116,540,0,0,0,0,0,0,0,0,2018061407
001E,055F63,2018061402,0200,49.34,10.76,52.56,E,1,H,80,V,145,657,125,603,581,127,141,626,0,0,0,0,0,0,0,0,2018061408
001E,055F63,2018061403,0300,50.06,12.56,51.6,E,1,H,80,V,160,630,158,645,640,162,148,588,0,0,0,0,0,0,0,0,2018061409
001E,055F63,2018061404,0400,44.8,10.28,46.96,E,1,H,80,V,119,572,132,554,527,136,127,587,0,0,0,0,0,0,0,0,2018061410
001E,055F63,2018061405,0500,47.44,10.24,49.92,E,1,H,80,V,129,586,126,582,580,120,137,624,0,0,0,0,0,0,0,0,2018061411
001E,055F63,2018061406,0600,46.82,9.1,49.28,E,1,H,80,V,103,548,121,616,607,128,103,570,0,0,0,0,0,0,0,0,2018061412
001E,055F63,2018061407,0700,54.38,12.42,56,E,1,H,80,V,166,699,146,667,700,167,142,653,0,0,0,0,0,0,0,0,2018061413
001E,055F63,2018061408,0800,54.26,11.62,55.6,E,1,H,80,V,139,673,155,695,666,146,141,679,0,0,0,0,0,0,0,0,2018061414
001E,055F63,2018061409,0900,62.76,13.88,65.28,E,1,H,80,V,170,816,161,773,754,183,180,795,0,0,0,0,0,0,0,0,2018061415
001E,055F63,2018061410,1000,63.58,13.52,66.8,E,1,H,80,V,189,835,172,806,803,166,149,735,0,0,0,0,0,0,0,0,2018061416
001E,055F63,2018061411,1100,62.92,14.06,66.64,E,1,H,80,V,151,744,190,783,833,190,172,786,0,0,0,0,0,0,0,0,2018061417
001E,055F63,2018061412,1200,67.48,16.24,70.72,E,1,H,80,V,221,884,200,836,859,199,192,795,0,0,0,0,0,0,0,0,2018061418
001E,055F63,2018061413,1300,61.8,14.6,68.56,E,1,H,80,V,161,700,218,857,795,181,170,738,0,0,0,0,0,0,0,0,2018061419
001E,055F63,2018061414,1400,57.42,13.38,58.24,E,1,H,80,V,163,722,151,703,728,176,179,718,0,0,0,0,0,0,0,0,2018061420
001E,055F63,2018061415,1500,60.7,13.9,64.24,E,1,H,80,V,178,783,200,803,715,157,160,734,0,0,0,0,0,0,0,0,2018061421
001E,055F63,2018061416,1600,64.56,15.58,69.44,E,1,H,80,V,194,780,181,782,798,208,196,868,0,0,0,0,0,0,0,0,2018061422
001E,055F63,2018061417,1700,66.44,14.3,68.96,E,1,H,80,V,183,862,173,814,799,176,183,847,0,0,0,0,0,0,0,0,2018061423
001E,055F63,2018061418,1800,63.24,14.48,67.12,E,1,H,80,V,204,835,157,745,839,198,165,743,0,0,0,0,0,0,0,0,2018061500
001E,055F63,2018061419,1900,59.38,13.66,66.88,E,1,H,80,V,154,703,153,661,769,185,191,836,0,0,0,0,0,0,0,0,2018061501
001E,055F63,2018061420,2000,61.1,15.48,63.68,E,1,H,80,V,203,755,204,796,734,156,211,770,0,0,0,0,0,0,0,0,2018061502
001E,055F63,2018061421,2100,61,14.86,62.96,E,1,H,80,V,176,757,175,722,787,210,182,784,0,0,0,0,0,0,0,0,2018061503
001E,055F63,2018061422,2200,62.98,15.4,64.88,E,1,H,80,V,187,770,197,811,799,197,189,769,0,0,0,0,0,0,0,0,2018061504
001E,055F63,2018061423,2300,59.94,14.96,60.48,E,1,H,80,V,194,755,187,756,756,187,180,730,0,0,0,0,0,0,0,0,2018061505
001E,055F63,2018061424,2400,61.46,14.02,64.08,E,1,H,80,V,186,801,164,728,777,180,171,767,0,0,0,0,0,0,0,0,2018061506
001E,055F63,2018061501,0100,61.22,14.3,64.24,E,1,H,80,V,177,755,179,786,803,180,179,717,0,0,0,0,0,0,0,0,2018061507
001E,055F63,2018061502,0200,57.52,14.38,60.88,E,1,H,80,V,174,735,178,680,700,183,184,761,0,0,0,0,0,0,0,0,2018061508
001E,055F63,2018061503,0300,62.18,14.66,64.16,E,1,H,80,V,187,766,198,802,791,176,172,750,0,0,0,0,0,0,0,0,2018061509
001E,055F63,2018061504,0400,59.08,13.54,60.88,E,1,H,80,V,179,761,164,742,739,169,165,712,0,0,0,0,0,0,0,0,2018061510
001E,055F63,2018061505,0500,62.98,14.54,63.44,E,1,H,80,V,182,790,183,783,783,175,187,793,0,0,0,0,0,0,0,0,2018061511
001E,055F63,2018061506,0600,58.36,13.32,60,E,1,H,80,V,156,741,167,684,743,180,163,750,0,0,0,0,0,0,0,0,2018061512
001E,055F63,2018061507,0700,66.86,15.82,68.56,E,1,H,80,V,205,844,193,825,857,210,183,817,0,0,0,0,0,0,0,0,2018061513
001E,055F63,2018061508,0800,60.02,12.8,62.08,E,1,H,80,V,155,746,174,776,755,153,158,724,0,0,0,0,0,0,0,0,2018061514
001E,055F63,2018061509,0900,66.62,16.3,70.08,E,1,H,80,V,240,876,192,822,768,178,205,865,0,0,0,0,0,0,0,0,2018061515
001E,055F63,2018061510,1000,66.86,15.36,71.36,E,1,H,80,V,181,818,229,892,819,188,170,814,0,0,0,0,0,0,0,0,2018061516
001E,055F63,2018061511,1100,67.86,16.58,69.84,E,1,H,80,V,218,873,199,795,856,211,201,869,0,0,0,0,0,0,0,0,2018061517
001E,055F63,2018061512,1200,68.12,15.68,71.44,E,1,H,80,V,176,816,208,893,843,191,209,854,0,0,0,0,0,0,0,0,2018061518
001E,055F63,2018061513,1300,65.72,15.74,70,E,1,H,80,V,200,810,209,875,842,198,180,759,0,0,0,0,0,0,0,0,2018061519
001E,055F63,2018061514,1400,62.88,14.36,67.36,E,1,H,80,V,161,755,161,765,842,210,186,782,0,0,0,0,0,0,0,0,2018061520
001E,055F63,2018061515,1500,64.8,15.4,72.8,E,1,H,80,V,181,767,194,803,760,167,228,910,0,0,0,0,0,0,0,0,2018061521
001E,055F63,2018061516,1600,71.04,16.38,77.12,E,1,H,80,V,206,896,175,859,964,245,193,833,0,0,0,0,0,0,0,0,2018061522
001E,055F63,2018061517,1700,74.26,17.48,78.8,E,1,H,80,V,239,985,224,890,939,214,197,899,0,0,0,0,0,0,0,0,2018061523
001E,055F63,2018061518,1800,70.66,15.28,74.56,E,1,H,80,V,198,894,205,932,875,182,179,832,0,0,0,0,0,0,0,0,2018061600
001E,055F63,2018061519,1900,64.04,14.54,68.48,E,1,H,80,V,194,831,169,794,856,202,162,721,0,0,0,0,0,0,0,0,2018061601
001E,055F63,2018061520,2000,52.82,10.5,57.6,E,1,H,80,V,127,662,135,688,720,150,113,571,0,0,0,0,0,0,0,0,2018061602
