LHO.IDN,LHO.KUT,LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
001E,039AFA,2017062609,0900,1583.175,39.65,1643.85,E,1,M,4000,V,21.175,410.9625,3.45,368.1375,407.1,6.8875,8.1375,396.975,0,0,0,0,0,0,0,0,2017062615
001E,039AFA,2017062610,1000,1399.55,6.3,1507.65,E,1,M,4000,V,0.0625,332.15,2.0875,369.4125,376.9125,4.15,0,321.075,0,0,0,0,0,0,0,0,2017062616
001E,039AFA,2017062611,1100,1281.2,7.1625,1482.1,E,1,M,4000,V,0,280.3375,0.0875,319.6875,310.65,0.0125,7.0625,370.525,0,0,0,0,0,0,0,0,2017062617
001E,039AFA,2017062612,1200,1748.7875,74.7875,1865.7,E,1,M,4000,V,30.6125,466.425,23.6125,453.7875,438.125,13.575,6.9875,390.45,0,0,0,0,0,0,0,0,2017062618
001E,039AFA,2017062613,1300,1743.45,122.225,1956.8,E,1,M,4000,V,42.7625,463.2625,21.2,412.175,378.8125,2.45,55.8125,489.2,0,0,0,0,0,0,0,0,2017062619
001E,039AFA,2017062614,1400,2444.975,786.2875,2694.8,E,1,M,4000,V,221.4875,635.875,222.125,624.775,510.625,106.95,235.725,673.7,0,0,0,0,0,0,0,0,2017062620
001E,039AFA,2017062615,1500,1992.8,238.9875,2198.8,E,1,M,4000,V,26.925,483.1,1.9375,434.9125,525.0875,111.025,99.1,549.7,0,0,0,0,0,0,0,0,2017062621
001E,039AFA,2017062616,1600,2532.675,765.7875,2931.75,E,1,M,4000,V,212.1625,642.5375,178.1625,621.775,535.425,110.1875,265.275,732.9375,0,0,0,0,0,0,0,0,2017062622
001E,039AFA,2017062617,1700,3097.2625,1372.075,3339.05,E,1,M,4000,V,350.725,784.1875,329.425,722.9875,755.325,327.6875,364.2375,834.7625,0,0,0,0,0,0,0,0,2017062623
001E,039AFA,2017062618,1800,3002.6875,1239.3125,3243.25,E,1,M,4000,V,360.6125,810.2,249.65,728.625,810.8125,340.875,288.175,653.05,0,0,0,0,0,0,0,0,2017062700
001E,039AFA,2017062619,1900,3149.1,1577.675,3632.4,E,1,M,4000,V,421.3,815.4,419.625,772.1125,653.4875,315.5625,421.1875,908.1,0,0,0,0,0,0,0,0,2017062701
001E,039AFA,2017062620,2000,3038.325,1276.9125,3535.2,E,1,M,4000,V,278.525,697.525,266.0875,675.0875,883.8,384.9625,347.3375,781.9125,0,0,0,0,0,0,0,0,2017062702
001E,039AFA,2017062621,2100,3268.9375,1391.875,3724.8,E,1,M,4000,V,390.05,931.2,314.7625,770.2125,718.6875,336.4375,350.625,848.8375,0,0,0,0,0,0,0,0,2017062703
001E,039AFA,2017062622,2200,2827.7,1316.15,3010.9,E,1,M,4000,V,369.025,741.05,317.425,685.45,752.725,326.675,303.025,648.475,0,0,0,0,0,0,0,0,2017062704
001E,039AFA,2017062623,2300,3004.2875,1089.3625,3218.05,E,1,M,4000,V,300.7875,804.5125,279.5,771,710.775,277.4625,231.6125,718,0,0,0,0,0,0,0,0,2017062705
001E,039AFA,2017062624,2400,2937.975,991.8875,3126.95,E,1,M,4000,V,253.8875,763.825,241.0375,736.75,655.6625,201.3375,295.625,781.7375,0,0,0,0,0,0,0,0,2017062706
001E,039AFA,2017062701,0100,3292.075,1446.4125,3402.45,E,1,M,4000,V,373.375,810.2125,330.075,792.4125,838.8375,343.275,399.6875,850.6125,0,0,0,0,0,0,0,0,2017062707
001E,039AFA,2017062702,0200,2980,1225.7125,3001.65,E,1,M,4000,V,271.575,742.1375,326.8,748.35,739.1,337.4,289.9375,750.4125,0,0,0,0,0,0,0,0,2017062708
001E,039AFA,2017062703,0300,2680.3125,1121.4,2843.75,E,1,M,4000,V,271.925,677.525,247.2125,580.925,710.925,295.525,306.7375,710.9375,0,0,0,0,0,0,0,0,2017062709
001E,039AFA,2017062704,0400,2692.625,1061.4625,2824.85,E,1,M,4000,V,215.3125,630.175,288.2625,668.375,687.8625,304.4,253.4875,706.2125,0,0,0,0,0,0,0,0,2017062710
001E,039AFA,2017062705,0500,3200.425,1473.775,3402.55,E,1,M,4000,V,395.825,802.7125,401.325,850.6375,780.65,340.1,336.525,766.425,0,0,0,0,0,0,0,0,2017062711
001E,039AFA,2017062706,0600,2419.05,820.325,2680.55,E,1,M,4000,V,158.1625,534.4125,198.5,580.225,670.1375,260.4875,203.175,634.275,0,0,0,0,0,0,0,0,2017062712
001E,039AFA,2017062707,0700,2694.0625,966.425,2829.25,E,1,M,4000,V,265.5,707.3125,242.9375,647.7625,648.4875,209.3125,248.675,690.5,0,0,0,0,0,0,0,0,2017062713
001E,039AFA,2017062708,0800,2813.325,1012.125,2879.7,E,1,M,4000,V,243.8,692.125,229.825,703.35,719.925,257.475,281.025,697.925,0,0,0,0,0,0,0,0,2017062714
001E,039AFA,2017062709,0900,2761.0625,978.475,2922.1,E,1,M,4000,V,266.65,730.525,234.95,653.9125,667.675,254.4125,222.4625,708.95,0,0,0,0,0,0,0,0,2017062715
001E,039AFA,2017062710,1000,2307.0125,474.2625,2427.35,E,1,M,4000,V,105.1375,554.9,123.4625,606.8375,605.2875,136.9625,108.7,539.9875,0,0,0,0,0,0,0,0,2017062716
001E,039AFA,2017062711,1100,1895.6125,218.1,2035.15,E,1,M,4000,V,36.975,447.25,84.275,508.7875,508.275,85.075,11.775,431.3,0,0,0,0,0,0,0,0,2017062717
001E,039AFA,2017062712,1200,2305.15,643.375,2505.15,E,1,M,4000,V,194.4375,614.7125,174.0625,591.6,472.55,60.9125,213.9625,626.2875,0,0,0,0,0,0,0,0,2017062718
001E,039AFA,2017062713,1300,3107.75,1395.2625,3357.45,E,1,M,4000,V,387.475,839.3625,342.9375,779.0625,740.075,322.6625,342.1875,749.25,0,0,0,0,0,0,0,0,2017062719
001E,039AFA,2017062714,1400,3106.0125,1221.7375,3213.7,E,1,M,4000,V,285.4125,764.8125,343.9875,803.425,790.75,347.725,244.6125,747.025,0,0,0,0,0,0,0,0,2017062720
001E,039AFA,2017062715,1500,2602.5375,729.65,2824.35,E,1,M,4000,V,154.8125,614.575,159.15,596.15,685.725,194.1875,221.5,706.0875,0,0,0,0,0,0,0,0,2017062721
001E,039AFA,2017062716,1600,2944.6,1072.4875,3044.15,E,1,M,4000,V,230.55,671.2375,265.25,761.0375,754.0625,263.375,313.3125,758.2625,0,0,0,0,0,0,0,0,2017062722
001E,039AFA,2017062717,1700,3135.0625,1299.2125,3394.7,E,1,M,4000,V,366.3,848.675,313.825,741.2375,765.9375,323.5125,295.575,779.2125,0,0,0,0,0,0,0,0,2017062723
001E,039AFA,2017062718,1800,3092.3625,1151.6125,3244.7,E,1,M,4000,V,314.975,787.4,273.75,755.2875,738.5,245.275,317.6125,811.175,0,0,0,0,0,0,0,0,2017062800
001E,039AFA,2017062719,1900,3048.25,1086.7,3172.3,E,1,M,4000,V,275.3,772.0375,286.075,767.7125,793.075,300.325,225,715.425,0,0,0,0,0,0,0,0,2017062801
001E,039AFA,2017062720,2000,2666.8375,869.05,2805.4,E,1,M,4000,V,240.0375,693.575,235.6875,678.15,701.35,220.3,173.025,593.7625,0,0,0,0,0,0,0,0,2017062802
001E,039AFA,2017062721,2100,2784.5125,1037.3125,3279.1,E,1,M,4000,V,360.5625,819.775,238.375,642.075,580.15,162.475,275.9,742.5125,0,0,0,0,0,0,0,0,2017062803
001E,039AFA,2017062722,2200,3322.775,1464.7375,3775.45,E,1,M,4000,V,402.4875,861.9625,339.8375,790.2625,726.6875,286.5625,435.85,943.8625,0,0,0,0,0,0,0,0,2017062804
001E,039AFA,2017062723,2300,2883.0125,1320.2375,3582.3,E,1,M,4000,V,218.6875,542.025,283.0375,686.2875,895.575,427.6625,390.85,759.125,0,0,0,0,0,0,0,0,2017062805
001E,039AFA,2017062724,2400,3588.55,1773.9625,3849,E,1,M,4000,V,469.5125,962.25,440.7125,870.7875,869.55,436.45,427.2875,885.9625,0,0,0,0,0,0,0,0,2017062806
001E,039AFA,2017062801,0100,3209.4875,1670.675,3312.15,E,1,M,4000,V,415.75,772.3875,411.9375,787.1375,821.925,428.6125,414.375,828.0375,0,0,0,0,0,0,0,0,2017062807
001E,039AFA,2017062802,0200,3316.3875,1606.9125,3499.25,E,1,M,4000,V,428.4875,874.8125,411.1125,841.8125,833.6,417.7125,349.6,766.1625,0,0,0,0,0,0,0,0,2017062808
001E,039AFA,2017062803,0300,2930.9,1263.8125,3028.35,E,1,M,4000,V,316.1875,725.5375,320.7375,711.65,757.0875,331.425,295.4625,736.625,0,0,0,0,0,0,0,0,2017062809
001E,039AFA,2017062804,0400,2904.15,1286.9625,3085.7,E,1,M,4000,V,347.85,771.425,358.2125,750.025,624.925,268.025,312.875,757.775,0,0,0,0,0,0,0,0,2017062810
001E,039AFA,2017062805,0500,2756.4125,1277.7125,3063.5,E,1,M,4000,V,321.7125,682.8875,317.0875,674.325,633.325,267.475,371.4375,765.875,0,0,0,0,0,0,0,0,2017062811
001E,039AFA,2017062806,0600,3184.075,1557.3375,3354.45,E,1,M,4000,V,427.475,835.725,418.85,838.6125,794.9,361.5625,349.45,714.8375,0,0,0,0,0,0,0,0,2017062812
001E,039AFA,2017062807,0700,2848.925,1296.425,3251.8,E,1,M,4000,V,369.5375,812.95,291.525,672.7,615.475,279.4375,355.925,747.8,0,0,0,0,0,0,0,0,2017062813
001E,039AFA,2017062808,0800,2524.3,836.7625,2957.6,E,1,M,4000,V,145.575,572.5875,233.35,647.5125,739.4,322.775,135.0625,564.8,0,0,0,0,0,0,0,0,2017062814
001E,039AFA,2017062809,0900,2471.075,873.3125,2596.4,E,1,M,4000,V,239.7625,649.1,231.525,617.775,594.7375,212.75,189.275,609.4625,0,0,0,0,0,0,0,0,2017062815
001E,039AFA,2017062810,1000,2226.0875,449.4375,2319.6,E,1,M,4000,V,121.15,568.3,117.6125,578.3875,579.9,126.525,84.15,499.5,0,0,0,0,0,0,0,0,2017062816
001E,039AFA,2017062811,1100,1721.3875,75.15,1755,E,1,M,4000,V,15.2875,429.5875,17.0375,430.3375,438.75,26.6125,16.2125,422.7125,0,0,0,0,0,0,0,0,2017062817
001E,039AFA,2017062812,1200,1956.4375,135.3125,2164.1,E,1,M,4000,V,26.675,503.1875,17.475,491.975,420.25,7.9625,83.2,541.025,0,0,0,0,0,0,0,0,2017062818
001E,039AFA,2017062813,1300,2584.75,807.325,2653.8,E,1,M,4000,V,169.625,634.95,224.25,663.45,654.0625,244.225,169.225,632.2875,0,0,0,0,0,0,0,0,2017062819
001E,039AFA,2017062814,1400,2678.0125,869.1625,2857.4,E,1,M,4000,V,258.1875,714.35,207.625,661.7875,588.3125,143.0875,260.2625,713.5625,0,0,0,0,0,0,0,0,2017062820
001E,039AFA,2017062815,1500,3002.8625,1030.925,3123.5,E,1,M,4000,V,271.0375,780.875,259.85,754.7375,760.8875,277.8,222.2375,706.3625,0,0,0,0,0,0,0,0,2017062821
001E,039AFA,2017062816,1600,2849.4,1103.0875,3124.2,E,1,M,4000,V,291.8625,696.1375,301.2875,760.3375,781.05,279.4125,230.525,611.875,0,0,0,0,0,0,0,0,2017062822
001E,039AFA,2017062817,1700,2727.125,1092.0875,3256.25,E,1,M,4000,V,298.425,721.3,184.125,580.425,611.3375,238.575,370.9625,814.0625,0,0,0,0,0,0,0,0,2017062823
001E,039AFA,2017062818,1800,3149.725,1385.3625,3213.35,E,1,M,4000,V,328.2375,803.3375,369.3375,764.5875,801.6875,374.4375,313.35,780.1125,0,0,0,0,0,0,0,0,2017062900
001E,039AFA,2017062819,1900,2119.5125,910.5625,2910.55,E,1,M,4000,V,253.5625,557.6125,333.8875,727.6375,715.125,323.1125,0,119.1375,0,0,0,0,0,0,0,0,2017062901
001E,039AFA,2017062820,2000,1421.5875,450.675,2031.85,E,1,M,4000,V,153.4875,451.225,50.4,324.975,137.425,0,246.7875,507.9625,0,0,0,0,0,0,0,0,2017062902
001E,039AFA,2017062821,2100,2356.2625,1020.4375,2826.75,E,1,M,4000,V,318.225,635.225,166.9,513.9875,500.3625,176.8625,358.45,706.6875,0,0,0,0,0,0,0,0,2017062903
001E,039AFA,2017062822,2200,2736.375,1286.8375,2882.4,E,1,M,4000,V,345.425,720.6,340.475,636.25,693.825,321.2375,279.7,685.7,0,0,0,0,0,0,0,0,2017062904
001E,039AFA,2017062823,2300,2991.6,1251.8125,3137.45,E,1,M,4000,V,318.7,764.0375,325.2625,784.3625,712.1875,296.4,311.45,731.0125,0,0,0,0,0,0,0,0,2017062905
001E,039AFA,2017062824,2400,3267.0125,1532.3125,3336.4,E,1,M,4000,V,354.025,810.3625,384.5375,802.2125,820.3375,392.85,400.9,834.1,0,0,0,0,0,0,0,0,2017062906
001E,039AFA,2017062901,0100,2756.0125,1150.9125,3084.2,E,1,M,4000,V,274.75,664.825,261.25,657.4,771.05,344.0125,270.9,662.7375,0,0,0,0,0,0,0,0,2017062907
001E,039AFA,2017062902,0200,2482.85,971.1625,2790.3,E,1,M,4000,V,300.975,697.575,211.7875,579.7625,533.65,162.3875,296.0125,671.8625,0,0,0,0,0,0,0,0,2017062908
001E,039AFA,2017062903,0300,2933.6875,1132.3375,3155,E,1,M,4000,V,276.3875,727.9,264.0125,741.1875,675.85,258.525,333.4125,788.75,0,0,0,0,0,0,0,0,2017062909
001E,039AFA,2017062904,0400,2932,1408.6375,3321.6,E,1,M,4000,V,291.2,684.025,319.125,629.1375,788.4375,392.6125,405.7,830.4,0,0,0,0,0,0,0,0,2017062910
001E,039AFA,2017062905,0500,3257.3625,1456.1125,3603.55,E,1,M,4000,V,310.4375,756.675,361.875,830.6125,900.8875,441.7125,342.0875,769.1875,0,0,0,0,0,0,0,0,2017062911
001E,039AFA,2017062906,0600,2714.3125,1294.625,2900.15,E,1,M,4000,V,286.5875,625.475,351.575,678.3375,725.0375,354.1625,302.3,685.4625,0,0,0,0,0,0,0,0,2017062912
001E,039AFA,2017062907,0700,2816.1375,1296.5375,2888.85,E,1,M,4000,V,336.35,712.825,290.45,670.7375,722.2125,309.0625,360.675,710.3625,0,0,0,0,0,0,0,0,2017062913
001E,039AFA,2017062908,0800,2654.375,1096.3125,2754,E,1,M,4000,V,271.575,668.15,278.4625,679.55,688.5,344.425,201.85,618.175,0,0,0,0,0,0,0,0,2017062914
001E,039AFA,2017062909,0900,2802.2125,927.725,3031.85,E,1,M,4000,V,241.45,682.725,276.4875,757.9625,648.525,177.85,231.9375,713,0,0,0,0,0,0,0,0,2017062915
001E,039AFA,2017062910,1000,2811.9625,924.4125,2887.6,E,1,M,4000,V,218.1875,721.9,251.35,719.9625,684.325,214.3625,240.5125,685.775,0,0,0,0,0,0,0,0,2017062916
001E,039AFA,2017062911,1100,3008.2125,1144.7,3083.45,E,1,M,4000,V,315.1875,770.8625,261.5375,749.6375,727.6375,266.9625,301.0125,760.075,0,0,0,0,0,0,0,0,2017062917
001E,039AFA,2017062912,1200,2532.2375,879.4,2792.75,E,1,M,4000,V,192.6625,610.8125,301.725,698.1875,690.425,237.8,147.2125,532.8125,0,0,0,0,0,0,0,0,2017062918
001E,039AFA,2017062913,1300,2052.9125,599.2375,2089.25,E,1,M,4000,V,137.3875,500.5875,134.1125,512.7125,517.3,158.2,169.5375,522.3125,0,0,0,0,0,0,0,0,2017062919
001E,039AFA,2017062914,1400,2460.825,657.0875,2687.2,E,1,M,4000,V,182.4125,671.8,168.925,592.45,594.2625,185.6,120.15,602.3125,0,0,0,0,0,0,0,0,2017062920
001E,039AFA,2017062915,1500,2806.7375,1102.3375,2919.1,E,1,M,4000,V,324.45,729.775,300.6,718.95,664.675,193.1125,284.175,693.3375,0,0,0,0,0,0,0,0,2017062921
001E,039AFA,2017062916,1600,2841.7125,1112.35,3234.15,E,1,M,4000,V,264.7125,679.3,264.875,640.375,808.5375,339.6375,243.125,713.5,0,0,0,0,0,0,0,0,2017062922
001E,039AFA,2017062917,1700,2937.475,1092.7,3144.6,E,1,M,4000,V,294.8125,786.15,293.725,760.9875,692.05,234.975,269.1875,698.2875,0,0,0,0,0,0,0,0,2017062923
001E,039AFA,2017062918,1800,2985.325,1201.15,3134.7,E,1,M,4000,V,331.3875,783.675,242.2125,670.8875,771.875,304.4,323.15,758.8875,0,0,0,0,0,0,0,0,2017063000
001E,039AFA,2017062919,1900,3088.125,1316.75,3173,E,1,M,4000,V,359.35,793.25,338.125,786.5,781.825,323.6625,295.6125,726.55,0,0,0,0,0,0,0,0,2017063001
001E,039AFA,2017062920,2000,3254.55,1625.625,3308.65,E,1,M,4000,V,396.6,797.25,422.625,806.3625,823.775,381.5875,424.8125,827.1625,0,0,0,0,0,0,0,0,2017063002
001E,039AFA,2017062921,2100,3123.2,1594.475,3434.7,E,1,M,4000,V,367.8625,760.85,450.7625,858.675,807.575,411.25,364.6,696.1,0,0,0,0,0,0,0,0,2017063003
001E,039AFA,2017062922,2200,3154.8375,1470.4125,3362.55,E,1,M,4000,V,381.225,840.6375,350.55,807.6125,764.2125,388.5,350.1375,742.375,0,0,0,0,0,0,0,0,2017063004
001E,039AFA,2017062923,2300,2720.575,1085.725,2783.5,E,1,M,4000,V,253.8875,686.125,265.625,656.55,682.025,297.2125,269,695.875,0,0,0,0,0,0,0,0,2017063005
001E,039AFA,2017062924,2400,3039.05,1169.5,3083.5,E,1,M,4000,V,286.05,765.225,319.9875,763.1,739.85,264.9625,298.5,770.875,0,0,0,0,0,0,0,0,2017063006
001E,039AFA,2017063001,0100,2997.75,1310.8875,3089.6,E,1,M,4000,V,337.6625,772.4,324.925,760.45,721.6875,318.3375,329.9625,743.2125,0,0,0,0,0,0,0,0,2017063007
001E,039AFA,2017063002,0200,3104.4875,1298.2625,3268.5,E,1,M,4000,V,361.55,817.125,281.5125,745.7625,769.5875,307.6875,347.5125,772.0125,0,0,0,0,0,0,0,0,2017063008
001E,039AFA,2017063003,0300,3170.025,1382.85,3378.75,E,1,M,4000,V,321.9625,781.9375,349.275,788.6375,754.7625,336.1375,375.475,844.6875,0,0,0,0,0,0,0,0,2017063009
001E,039AFA,2017063004,0400,3119.25,1367.95,3249.6,E,1,M,4000,V,325.35,779.6375,380.9625,812.4,794.8375,357.45,304.1875,732.375,0,0,0,0,0,0,0,0,2017063010
001E,039AFA,2017063005,0500,3437.2,1384.7125,3619.25,E,1,M,4000,V,346.4125,862.8625,370.075,904.8125,831.45,341.4875,326.7375,838.075,0,0,0,0,0,0,0,0,2017063011
001E,039AFA,2017063006,0600,2922.925,1084.8875,3086.05,E,1,M,4000,V,254.95,721.7875,243.625,660.55,769.075,315.625,270.6875,771.5125,0,0,0,0,0,0,0,0,2017063012
001E,039AFA,2017063007,0700,3007.8875,1170.2,3164.2,E,1,M,4000,V,282.7,732.7375,243.725,716.7625,767.3375,265.25,378.525,791.05,0,0,0,0,0,0,0,0,2017063013
001E,039AFA,2017063008,0800,3141.75,1387.4375,3410.65,E,1,M,4000,V,355.1,778.05,260.55,722.6125,788.425,371.2625,400.525,852.6625,0,0,0,0,0,0,0,0,2017063014
001E,039AFA,2017063009,0900,2814.3,1126.7125,3142.35,E,1,M,4000,V,263.1875,672.725,304.575,745,785.5875,346.8375,212.1125,610.9875,0,0,0,0,0,0,0,0,2017063015
001E,039AFA,2017063010,1000,2949.8375,1008.9875,3090.7,E,1,M,4000,V,233.9625,772.675,245.0875,746.9875,683.1625,271.25,258.6875,747.0125,0,0,0,0,0,0,0,0,2017063016
001E,039AFA,2017063011,1100,2878.9,953.1375,3116.25,E,1,M,4000,V,260.725,779.0625,236.425,682.9625,673.3,234.8875,221.1,743.575,0,0,0,0,0,0,0,0,2017063017
001E,039AFA,2017063012,1200,2586.8625,1062.6875,2959.15,E,1,M,4000,V,262.1125,584.225,324.9375,739.7875,722.1,268.175,207.4625,540.75,0,0,0,0,0,0,0,0,2017063018
001E,039AFA,2017063013,1300,2285.125,737.125,2520.55,E,1,M,4000,V,192.2,630.1375,200.6625,553.825,523.225,195.6,148.6625,577.9375,0,0,0,0,0,0,0,0,2017063019
001E,039AFA,2017063014,1400,2626.8875,913.625,2791.5,E,1,M,4000,V,249.4125,683.25,254.9125,697.875,600.725,165.35,243.95,645.0375,0,0,0,0,0,0,0,0,2017063020
001E,039AFA,2017063015,1500,2926.45,1209.9625,2983.7,E,1,M,4000,V,319.4125,745.925,318.5,741.1875,723.9,301.75,270.3,715.4375,0,0,0,0,0,0,0,0,2017063021
001E,039AFA,2017063016,1600,2506.4,735.9625,2796.3,E,1,M,4000,V,180.4,648.4,155.5625,571.425,587.5,170.075,229.925,699.075,0,0,0,0,0,0,0,0,2017063022
001E,039AFA,2017063017,1700,2637.625,812.625,2721.15,E,1,M,4000,V,155.975,619.55,214.85,667.5,680.2875,225.45,216.35,670.2875,0,0,0,0,0,0,0,0,2017063023
001E,039AFA,2017063018,1800,2694.325,997.4375,3025.95,E,1,M,4000,V,291.525,671.325,215.6875,665.5625,600.95,170.975,319.25,756.4875,0,0,0,0,0,0,0,0,2017070100
001E,039AFA,2017063019,1900,3137.175,1447.4875,3567.95,E,1,M,4000,V,408.0375,773.175,309.55,757.575,714.4375,285.7875,444.1125,891.9875,0,0,0,0,0,0,0,0,2017070101
001E,039AFA,2017063020,2000,3717.4875,1746.55,3906.75,E,1,M,4000,V,434.55,930.3125,480.9125,976.6875,889.225,432.075,399.0125,921.2625,0,0,0,0,0,0,0,0,2017070102
001E,039AFA,2017063021,2100,3175.2875,1361.8,3618.8,E,1,M,4000,V,381.5,794.475,307.8,779.275,904.7,380.1375,292.3625,696.8375,0,0,0,0,0,0,0,0,2017070103
001E,039AFA,2017063022,2200,3139.7375,1276.5875,3354.35,E,1,M,4000,V,368.2,807.7,269.9875,765.85,727.6,250.725,387.675,838.5875,0,0,0,0,0,0,0,0,2017070104
001E,039AFA,2017063023,2300,3296.5375,1591.3875,3680.8,E,1,M,4000,V,320.475,724.8625,438.4875,875.375,920.2,443.975,388.45,776.1,0,0,0,0,0,0,0,0,2017070105
001E,039AFA,2017063024,2400,2650.45,1241.575,2961.5,E,1,M,4000,V,287.3125,631.8875,270.1875,608.275,740.375,385.0625,299.0125,669.9125,0,0,0,0,0,0,0,0,2017070106
001E,039AFA,2017070101,0100,2877.6625,1259.1875,3143.2,E,1,M,4000,V,347.4,785.8,254.9,627.9625,713.075,315.825,341.0625,750.825,0,0,0,0,0,0,0,0,2017070107
001E,039AFA,2017070102,0200,3040.15,1238.625,3183.6,E,1,M,4000,V,313.55,795.9,265.275,721.475,729,301.15,358.65,793.775,0,0,0,0,0,0,0,0,2017070108
001E,039AFA,2017070103,0300,2615.2,1095.55,2842.3,E,1,M,4000,V,323.5625,710.575,248.85,624.5,703.6625,304.5125,218.625,576.4625,0,0,0,0,0,0,0,0,2017070109
001E,039AFA,2017070104,0400,2944.0875,1225.45,3039.2,E,1,M,4000,V,326.325,759.8,298.1,734.8375,705.45,277.4625,323.5625,744,0,0,0,0,0,0,0,0,2017070110
001E,039AFA,2017070105,0500,3029.7,1274.275,3148.6,E,1,M,4000,V,331.9875,787.15,342.6625,761.5875,740.025,337.7,261.925,740.9375,0,0,0,0,0,0,0,0,2017070111
001E,039AFA,2017070106,0600,2939.075,1190.7625,3181.5,E,1,M,4000,V,340.15,748.025,282.2375,719.3375,676.3375,210.5875,357.7875,795.375,0,0,0,0,0,0,0,0,2017070112
001E,039AFA,2017070107,0700,3092.7,1216.1,3342.7,E,1,M,4000,V,362.625,835.675,327.75,779.7625,770.1625,291.45,234.275,707.1,0,0,0,0,0,0,0,0,2017070113
001E,039AFA,2017070108,0800,2912.2,1176.7625,3249.2,E,1,M,4000,V,317.975,752.25,352.95,812.3,739,302.1375,203.7,608.65,0,0,0,0,0,0,0,0,2017070114
001E,039AFA,2017070109,0900,2521.0125,788.825,2973.75,E,1,M,4000,V,194.325,618.8375,164.7125,584.1125,574.625,165.5875,264.2,743.4375,0,0,0,0,0,0,0,0,2017070115
001E,039AFA,2017070110,1000,3014.6625,1087.275,3183.15,E,1,M,4000,V,272.3,763.6625,286.325,756.6,698.6125,255.475,273.175,795.7875,0,0,0,0,0,0,0,0,2017070116
001E,039AFA,2017070111,1100,3017.05,1017.9375,3069.45,E,1,M,4000,V,238.05,735.8875,254.1875,759.525,767.3625,253.875,271.825,754.275,0,0,0,0,0,0,0,0,2017070117
001E,039AFA,2017070112,1200,3107.8625,1247.1625,3296.5,E,1,M,4000,V,283.7125,752.55,351.9,807.35,824.125,367.65,243.9,723.8375,0,0,0,0,0,0,0,0,2017070118
001E,039AFA,2017070113,1300,3170.125,1342.525,3258.75,E,1,M,4000,V,359.7,801.0875,332.3625,814.6875,811.9625,359.4,291.0625,742.3875,0,0,0,0,0,0,0,0,2017070119
001E,039AFA,2017070114,1400,2708.925,1005.8875,2995.85,E,1,M,4000,V,217.775,669.3125,317.7,748.9625,699.1,270.7875,199.625,591.55,0,0,0,0,0,0,0,0,2017070120
001E,039AFA,2017070115,1500,2613.3375,895.8125,2824.1,E,1,M,4000,V,267.1125,695.3625,269.5875,706.025,632.8125,219.075,140.0375,579.1375,0,0,0,0,0,0,0,0,2017070121
001E,039AFA,2017070116,1600,2330.25,697.4875,2577.2,E,1,M,4000,V,208.9,616.7875,217.975,644.3,521.075,120.4125,150.2,548.0875,0,0,0,0,0,0,0,0,2017070122
001E,039AFA,2017070117,1700,2230.5875,643.875,2343.25,E,1,M,4000,V,165.125,584.8125,148.8,567.4625,585.8125,185.05,144.9,492.5,0,0,0,0,0,0,0,0,2017070123
001E,039AFA,2017070118,1800,1928.475,437.0625,1972.3,E,1,M,4000,V,109.9375,493.075,55.475,458.2625,488.3875,133.975,137.675,488.75,0,0,0,0,0,0,0,0,2017070200
001E,039AFA,2017070119,1900,1847.3625,592.6375,1921,E,1,M,4000,V,172.425,480.25,154.5,455.5125,439.8125,119.9375,145.775,471.7875,0,0,0,0,0,0,0,0,2017070201
001E,039AFA,2017070120,2000,1728.1125,477.9125,1989.8,E,1,M,4000,V,112.5625,438.2125,104.675,385.625,406.825,117.1125,143.5625,497.45,0,0,0,0,0,0,0,0,2017070202
001E,039AFA,2017070121,2100,1822.475,469.6875,2119.6,E,1,M,4000,V,66.25,428.375,213.675,529.9,474.5,131.2625,58.5,389.7,0,0,0,0,0,0,0,0,2017070203
001E,039AFA,2017070122,2200,2309.8125,931.725,2553.75,E,1,M,4000,V,227.9625,560.5,326.7875,638.4375,499.375,181.575,195.4,611.5,0,0,0,0,0,0,0,0,2017070204
001E,039AFA,2017070123,2300,2633.55,853.7375,2731.05,E,1,M,4000,V,187.3875,599.2875,213.775,680.4875,671.0125,211,241.575,682.7625,0,0,0,0,0,0,0,0,2017070205
001E,039AFA,2017070124,2400,2456,713.825,2664.05,E,1,M,4000,V,192.8625,601.2,161.0375,579.45,666.0125,205.1875,154.7375,609.3375,0,0,0,0,0,0,0,0,2017070206
001E,039AFA,2017070201,0100,2187.4375,568.5125,2296.8,E,1,M,4000,V,111.825,523.45,174.425,574.2,573.4375,165.8125,116.45,516.35,0,0,0,0,0,0,0,0,2017070207
001E,039AFA,2017070202,0200,1982.525,396.975,2264.2,E,1,M,4000,V,41.275,426.5125,98.4375,485.9375,504.025,103.625,153.6375,566.05,0,0,0,0,0,0,0,0,2017070208
001E,039AFA,2017070203,0300,2185.8375,583.95,2405.05,E,1,M,4000,V,144.0625,562.2875,157.6,559.625,601.2625,197.5375,84.75,462.6625,0,0,0,0,0,0,0,0,2017070209
