LHO.DHH,LHO.HME,LHO.W1,LHO.W2,LHO.W3,LHO.FCP,LHO.VER,LHO.OUM,LHO.CCK,LHO.FVL,LHO.OH245,LHO.OH145,LHO.OH230,LHO.OH130,LHO.OH115,LHO.OH215,LHO.OH200,LHO.OH100,LHO.DVL100,LHO.DVL115,LHO.DVL130,LHO.DVL145,LHO.DVL200,LHO.DVL215,LHO.DVL230,LHO.DVL245,LHO.DHT
2016031821,2100,1.14,0.739981451095099,2.08,R,2,H,80,V,9.24976813868873,10,9.24976813868873,15,26,9.24976813868873,9.24976813868873,6,0,0,0,0,0,0,0,0,2016031903
2016031721,2100,1.16,0.64601555254334,2.16,R,2,H,80,V,8.07519440679175,9,8.07519440679175,15,27,8.07519440679175,8.07519440679175,7,0,0,0,0,0,0,0,0,2016031803
2016031722,2200,0.62,0.3112620389527,0.8,R,2,H,80,V,3.89077548690875,10,3.89077548690875,6,9,3.89077548690875,3.89077548690875,6,0,0,0,0,0,0,0,0,2016031804
2016031723,2300,0.64,0.152694585146608,0.8,R,2,H,80,V,1.9086823143326,10,1.9086823143326,6,10,1.9086823143326,1.9086823143326,6,0,0,0,0,0,0,0,0,2016031805
2016031724,2400,0.66,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,7,2.19275362318841,6,10,2.19275362318841,2.19275362318841,10,0,0,0,0,0,0,0,0,2016031806
2016031801,0100,0.64,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,6,2.19275362318841,10,6,2.19275362318841,2.19275362318841,10,0,0,0,0,0,0,0,0,2016031807
2016031802,0200,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,6,2.27709030100334,10,6,2.27709030100334,2.27709030100334,10,0,0,0,0,0,0,0,0,2016031808
2016031803,0300,0.78,0.303612040133779,1.36,R,2,H,80,V,3.79515050167224,10,3.79515050167224,6,6,3.79515050167224,3.79515050167224,17,0,0,0,0,0,0,0,0,2016031809
2016031804,0400,2.96,0.303612040133779,3.12,R,2,H,80,V,3.79515050167224,39,3.79515050167224,35,39,3.79515050167224,3.79515050167224,35,0,0,0,0,0,0,0,0,2016031810
2016031805,0500,3.18,0.6881872909699,4,R,2,H,80,V,8.60234113712375,35,8.60234113712375,35,39,8.60234113712375,8.60234113712375,50,0,0,0,0,0,0,0,0,2016031811
2016031806,0600,4.92,1.05926867335563,5.12,R,2,H,80,V,13.2408584169454,59,13.2408584169454,63,60,13.2408584169454,13.2408584169454,64,0,0,0,0,0,0,0,0,2016031812
2016031807,0700,4.52,1.22794202898551,4.96,R,2,H,80,V,15.3492753623188,55,15.3492753623188,62,59,15.3492753623188,15.3492753623188,50,0,0,0,0,0,0,0,0,2016031813
2016031808,0800,1.22,1.30377684240565,2.72,R,2,H,80,V,16.2972105300706,4,16.2972105300706,21,34,16.2972105300706,16.2972105300706,2,0,0,0,0,0,0,0,0,2016031814
2016031822,2200,0.64,0.205550403081972,0.8,R,2,H,80,V,2.56938003852465,10,2.56938003852465,6,10,2.56938003852465,2.56938003852465,6,0,0,0,0,0,0,0,0,2016031904
2016031823,2300,0.64,0.152694585146608,0.8,R,2,H,80,V,1.9086823143326,6,1.9086823143326,6,10,1.9086823143326,1.9086823143326,10,0,0,0,0,0,0,0,0,2016031905
2016031824,2400,0.64,0.168673355629877,0.8,R,2,H,80,V,2.10841694537347,6,2.10841694537347,10,6,2.10841694537347,2.10841694537347,10,0,0,0,0,0,0,0,0,2016031906
2016031901,0100,0.64,0.168673355629877,0.8,R,2,H,80,V,2.10841694537347,6,2.10841694537347,10,6,2.10841694537347,2.10841694537347,10,0,0,0,0,0,0,0,0,2016031907
2016031902,0200,0.56,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,10,2.19275362318841,6,6,2.19275362318841,2.19275362318841,6,0,0,0,0,0,0,0,0,2016031908
2016031903,0300,0.86,0.175420289855072,1.36,R,2,H,80,V,2.19275362318841,10,2.19275362318841,6,10,2.19275362318841,2.19275362318841,17,0,0,0,0,0,0,0,0,2016031909
2016031904,0400,2.94,0.175420289855072,3.12,R,2,H,80,V,2.19275362318841,38,2.19275362318841,35,39,2.19275362318841,2.19275362318841,35,0,0,0,0,0,0,0,0,2016031910
2016031905,0500,3.16,0.398069119286511,3.68,R,2,H,80,V,4.97586399108138,38,4.97586399108138,35,39,4.97586399108138,4.97586399108138,46,0,0,0,0,0,0,0,0,2016031911
2016031906,0600,4.9,0.519513935340022,5.04,R,2,H,80,V,6.49392419175028,63,6.49392419175028,60,63,6.49392419175028,6.49392419175028,59,0,0,0,0,0,0,0,0,2016031912
2016031907,0700,4.52,0.546501672240803,4.96,R,2,H,80,V,6.83127090301003,55,6.83127090301003,62,59,6.83127090301003,6.83127090301003,50,0,0,0,0,0,0,0,0,2016031913
2016031908,0800,1.32,0.745854319754584,2.8,R,2,H,80,V,9.3231789969323,4,9.3231789969323,24,35,9.3231789969323,9.3231789969323,3,0,0,0,0,0,0,0,0,2016031914
2016031909,0900,0.02,0.34649925090961,0.08,R,2,H,80,V,4.33124063637012,0,4.33124063637012,1,0,4.33124063637012,4.33124063637012,0,0,0,0,0,0,0,0,0,2016031915
2016031910,1000,0,0.317134907612185,0,R,2,H,80,V,3.96418634515231,0,3.96418634515231,0,0,3.96418634515231,3.96418634515231,0,0,0,0,0,0,0,0,0,2016031916
2016031911,1100,0,0.287770564314761,0,R,2,H,80,V,3.59713205393451,0,3.59713205393451,0,0,3.59713205393451,3.59713205393451,0,0,0,0,0,0,0,0,0,2016031917
2016031912,1200,0,0.205550403081972,0,R,2,H,80,V,2.56938003852465,0,2.56938003852465,0,0,2.56938003852465,2.56938003852465,0,0,0,0,0,0,0,0,0,2016031918
2016031913,1300,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016031919
2016031914,1400,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016031920
2016031915,1500,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016031921
2016031916,1600,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016031922
2016031917,1700,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016031923
2016031918,1800,0.2,0.0117457373189698,0.72,R,2,H,80,V,0.146821716487123,0,0.146821716487123,0,1,0.146821716487123,0.146821716487123,9,0,0,0,0,0,0,0,0,2016032000
2016031919,1900,2.66,0.140948847827638,3.12,R,2,H,80,V,1.76186059784547,34,1.76186059784547,36,24,1.76186059784547,1.76186059784547,39,0,0,0,0,0,0,0,0,2016032001
2016031920,2000,2.68,0.158567453806093,3.04,R,2,H,80,V,1.98209317257616,34,1.98209317257616,38,34,1.98209317257616,1.98209317257616,28,0,0,0,0,0,0,0,0,2016032002
2016031921,2100,0.64,0.152694585146608,0.8,R,2,H,80,V,1.9086823143326,6,1.9086823143326,10,6,1.9086823143326,1.9086823143326,10,0,0,0,0,0,0,0,0,2016032003
2016031922,2200,0.64,0.152694585146608,0.8,R,2,H,80,V,1.9086823143326,6,1.9086823143326,10,6,1.9086823143326,1.9086823143326,10,0,0,0,0,0,0,0,0,2016032004
2016031923,2300,0.56,0.152694585146608,0.8,R,2,H,80,V,1.9086823143326,6,1.9086823143326,10,6,1.9086823143326,1.9086823143326,6,0,0,0,0,0,0,0,0,2016032005
2016031924,2400,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,10,2.27709030100334,6,10,2.27709030100334,2.27709030100334,6,0,0,0,0,0,0,0,0,2016032006
2016032001,0100,0.66,0.175420289855072,0.88,R,2,H,80,V,2.19275362318841,11,2.19275362318841,6,10,2.19275362318841,2.19275362318841,6,0,0,0,0,0,0,0,0,2016032007
2016032002,0200,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,10,2.27709030100334,6,10,2.27709030100334,2.27709030100334,6,0,0,0,0,0,0,0,0,2016032008
2016032003,0300,0.84,0.182167224080268,1.36,R,2,H,80,V,2.27709030100334,10,2.27709030100334,6,9,2.27709030100334,2.27709030100334,17,0,0,0,0,0,0,0,0,2016032009
2016032004,0400,2.92,0.175420289855072,3.12,R,2,H,80,V,2.19275362318841,39,2.19275362318841,35,38,2.19275362318841,2.19275362318841,34,0,0,0,0,0,0,0,0,2016032010
2016032005,0500,2.94,0.168673355629877,3.12,R,2,H,80,V,2.10841694537347,35,2.10841694537347,39,35,2.10841694537347,2.10841694537347,38,0,0,0,0,0,0,0,0,2016032011
2016032006,0600,2.94,0.182167224080268,3.12,R,2,H,80,V,2.27709030100334,35,2.27709030100334,39,35,2.27709030100334,2.27709030100334,38,0,0,0,0,0,0,0,0,2016032012
2016032007,0700,2.52,0.175420289855072,3.04,R,2,H,80,V,2.19275362318841,28,2.19275362318841,38,35,2.19275362318841,2.19275362318841,25,0,0,0,0,0,0,0,0,2016032013
2016032008,0800,0.32,0,0.8,R,2,H,80,V,0,0,0,4,10,0,0,2,0,0,0,0,0,0,0,0,2016032014
2016032009,0900,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032015
2016032010,1000,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032016
2016032111,1100,0,0.370128288405327,0,R,2,H,80,V,4.62660360506659,0,4.62660360506659,0,0,4.62660360506659,4.62660360506659,0,0,0,0,0,0,0,0,0,2016032117
2016032024,2400,0.64,0.222648829431438,0.8,R,2,H,80,V,2.78311036789298,6,2.78311036789298,10,6,2.78311036789298,2.78311036789298,10,0,0,0,0,0,0,0,0,2016032106
2016032101,0100,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,6,2.27709030100334,10,6,2.27709030100334,2.27709030100334,10,0,0,0,0,0,0,0,0,2016032107
2016032102,0200,0.64,0.195661092530658,0.8,R,2,H,80,V,2.44576365663322,6,2.44576365663322,10,6,2.44576365663322,2.44576365663322,10,0,0,0,0,0,0,0,0,2016032108
2016032103,0300,0.84,0.303612040133779,1.6,R,2,H,80,V,3.79515050167224,10,3.79515050167224,6,6,3.79515050167224,3.79515050167224,20,0,0,0,0,0,0,0,0,2016032109
2016032104,0400,2.86,0.310358974358974,3.12,R,2,H,80,V,3.87948717948718,39,3.87948717948718,35,35,3.87948717948718,3.87948717948718,34,0,0,0,0,0,0,0,0,2016032110
2016032105,0500,3.16,0.674693422519509,3.68,R,2,H,80,V,8.43366778149387,39,8.43366778149387,34,39,8.43366778149387,8.43366778149387,46,0,0,0,0,0,0,0,0,2016032111
2016032106,0600,4.92,1.15372575250836,5.12,R,2,H,80,V,14.4215719063545,63,14.4215719063545,60,64,14.4215719063545,14.4215719063545,59,0,0,0,0,0,0,0,0,2016032112
2016032107,0700,4.64,1.13348494983278,5.04,R,2,H,80,V,14.1685618729097,59,14.1685618729097,59,63,14.1685618729097,14.1685618729097,51,0,0,0,0,0,0,0,0,2016032113
2016032108,0800,2.24,1.10409930798316,4.08,R,2,H,80,V,13.8012413497895,24,13.8012413497895,16,51,13.8012413497895,13.8012413497895,21,0,0,0,0,0,0,0,0,2016032114
2016032109,0900,0.14,0.391513478402079,0.56,R,2,H,80,V,4.89391848002599,0,4.89391848002599,0,7,4.89391848002599,4.89391848002599,0,0,0,0,0,0,0,0,0,2016032115
2016032110,1000,0,0.329002923026957,0,R,2,H,80,V,4.11253653783697,0,4.11253653783697,0,0,4.11253653783697,4.11253653783697,0,0,0,0,0,0,0,0,0,2016032116
2016032011,1100,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032017
2016032012,1200,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032018
2016032013,1300,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032019
2016032014,1400,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032020
2016032015,1500,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032021
2016032016,1600,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032022
2016032017,1700,0,0,0,R,2,H,80,V,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016032023
2016032018,1800,0.08,0.0877101449275362,0.16,R,2,H,80,V,1.0963768115942,2,1.0963768115942,0,2,1.0963768115942,1.0963768115942,0,0,0,0,0,0,0,0,0,2016032100
2016032019,1900,2.46,0.283371237458194,3.04,R,2,H,80,V,3.54214046822742,38,3.54214046822742,30,20,3.54214046822742,3.54214046822742,35,0,0,0,0,0,0,0,0,2016032101
2016032020,2000,2.7,0.337346711259755,3.04,R,2,H,80,V,4.21683389074693,35,4.21683389074693,38,34,4.21683389074693,4.21683389074693,28,0,0,0,0,0,0,0,0,2016032102
2016032021,2100,0.64,0.337346711259755,0.8,R,2,H,80,V,4.21683389074693,6,4.21683389074693,10,6,4.21683389074693,4.21683389074693,10,0,0,0,0,0,0,0,0,2016032103
2016032022,2200,0.64,0.323852842809365,0.8,R,2,H,80,V,4.04816053511706,6,4.04816053511706,10,6,4.04816053511706,4.04816053511706,10,0,0,0,0,0,0,0,0,2016032104
2016032023,2300,0.64,0.33059977703456,0.8,R,2,H,80,V,4.132497212932,6,4.132497212932,10,6,4.132497212932,4.132497212932,10,0,0,0,0,0,0,0,0,2016032105
2016032113,1300,0,0.340518025332901,0,R,2,H,80,V,4.25647531666126,0,4.25647531666126,0,0,4.25647531666126,4.25647531666126,0,0,0,0,0,0,0,0,0,2016032119
2016032114,1400,0,0.430993829165314,0,R,2,H,80,V,5.38742286456643,0,5.38742286456643,0,0,5.38742286456643,5.38742286456643,0,0,0,0,0,0,0,0,0,2016032120
2016032115,1500,0,0.371773303020462,0,R,2,H,80,V,4.64716628775577,0,4.64716628775577,0,0,4.64716628775577,4.64716628775577,0,0,0,0,0,0,0,0,0,2016032121
2016032116,1600,0,0.34380805456317,0,R,2,H,80,V,4.29760068203963,0,4.29760068203963,0,0,4.29760068203963,4.29760068203963,0,0,0,0,0,0,0,0,0,2016032122
2016032117,1700,0.04,0.278007469957779,0.16,R,2,H,80,V,3.47509337447224,0,3.47509337447224,0,0,3.47509337447224,3.47509337447224,2,0,0,0,0,0,0,0,0,2016032123
2016032118,1800,1.12,0.34380805456317,2.16,R,2,H,80,V,4.29760068203963,22,4.29760068203963,7,0,4.29760068203963,4.29760068203963,27,0,0,0,0,0,0,0,0,2016032200
2016032119,1900,3.88,0.292812601493992,4.32,R,2,H,80,V,3.6601575186749,54,3.6601575186749,47,43,3.6601575186749,3.6601575186749,50,0,0,0,0,0,0,0,0,2016032201
2016032120,2000,4,1.16282799457801,4.4,R,2,H,80,V,14.5353499322252,54,14.5353499322252,50,55,14.5353499322252,14.5353499322252,41,0,0,0,0,0,0,0,0,2016032202
2016032121,2100,1.14,0.68125276450025,1.76,R,2,H,80,V,8.51565955625312,6,8.51565955625312,19,22,8.51565955625312,8.51565955625312,10,0,0,0,0,0,0,0,0,2016032203
2016032122,2200,0.64,0.217296140400942,0.8,R,2,H,80,V,2.71620175501177,6,2.71620175501177,10,6,2.71620175501177,2.71620175501177,10,0,0,0,0,0,0,0,0,2016032204
2016032123,2300,0.64,0.158567453806093,0.8,R,2,H,80,V,1.98209317257616,6,1.98209317257616,10,6,1.98209317257616,1.98209317257616,10,0,0,0,0,0,0,0,0,2016032205
2016032112,1200,0,0.356968171484249,0,R,2,H,80,V,4.46210214355311,0,4.46210214355311,0,0,4.46210214355311,4.46210214355311,0,0,0,0,0,0,0,0,0,2016032118
2016032124,2400,0.62,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,6,2.19275362318841,9,6,2.19275362318841,2.19275362318841,10,0,0,0,0,0,0,0,0,2016032206
2016032201,0100,0.64,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,6,2.19275362318841,10,6,2.19275362318841,2.19275362318841,10,0,0,0,0,0,0,0,0,2016032207
2016032202,0200,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,6,2.27709030100334,10,6,2.27709030100334,2.27709030100334,10,0,0,0,0,0,0,0,0,2016032208
2016032203,0300,0.86,0.269877369007804,1.68,R,2,H,80,V,3.37346711259755,6,3.37346711259755,10,6,3.37346711259755,3.37346711259755,21,0,0,0,0,0,0,0,0,2016032209
2016032204,0400,2.92,0.303612040133779,3.04,R,2,H,80,V,3.79515050167224,35,3.79515050167224,38,35,3.79515050167224,3.79515050167224,38,0,0,0,0,0,0,0,0,2016032210
2016032205,0500,3.14,0.72866889632107,4,R,2,H,80,V,9.10836120401338,35,9.10836120401338,38,34,9.10836120401338,9.10836120401338,50,0,0,0,0,0,0,0,0,2016032211
2016032206,0600,4.88,1.07950947603122,5.04,R,2,H,80,V,13.4938684503902,59,13.4938684503902,63,59,13.4938684503902,13.4938684503902,63,0,0,0,0,0,0,0,0,2016032212
2016032207,0700,4.44,1.26167670011148,5.04,R,2,H,80,V,15.7709587513935,54,15.7709587513935,63,59,15.7709587513935,15.7709587513935,46,0,0,0,0,0,0,0,0,2016032213
2016032208,0800,1.04,1.31552257972462,2.32,R,2,H,80,V,16.4440322465578,0,16.4440322465578,20,29,16.4440322465578,16.4440322465578,3,0,0,0,0,0,0,0,0,2016032214
2016032209,0900,0.02,0.373418317635597,0.08,R,2,H,80,V,4.66772897044496,0,4.66772897044496,1,0,4.66772897044496,4.66772897044496,0,0,0,0,0,0,0,0,0,2016032215
2016032210,1000,0,0.393158493017214,0,R,2,H,80,V,4.91448116271517,0,4.91448116271517,0,0,4.91448116271517,4.91448116271517,0,0,0,0,0,0,0,0,0,2016032216
2016032211,1100,0,0.294457616109127,0,R,2,H,80,V,3.68072020136408,0,3.68072020136408,0,0,3.68072020136408,3.68072020136408,0,0,0,0,0,0,0,0,0,2016032217
2016032212,1200,0,0.23359207534914,0,R,2,H,80,V,2.91990094186425,0,2.91990094186425,0,0,2.91990094186425,2.91990094186425,0,0,0,0,0,0,0,0,0,2016032218
2016032213,1300,0,0.177661578434557,0,R,2,H,80,V,2.22076973043196,0,2.22076973043196,0,0,2.22076973043196,2.22076973043196,0,0,0,0,0,0,0,0,0,2016032219
2016032214,1400,0,0.129956154595648,0,R,2,H,80,V,1.6244519324456,0,1.6244519324456,0,0,1.6244519324456,1.6244519324456,0,0,0,0,0,0,0,0,0,2016032220
2016032215,1500,0,0.190821695355635,0,R,2,H,80,V,2.38527119194544,0,2.38527119194544,0,0,2.38527119194544,2.38527119194544,0,0,0,0,0,0,0,0,0,2016032221
2016032216,1600,0,0.259912309191296,0,R,2,H,80,V,3.2489038648912,0,3.2489038648912,0,0,3.2489038648912,3.2489038648912,0,0,0,0,0,0,0,0,0,2016032222
2016032217,1700,0,0.330647937642092,0,R,2,H,80,V,4.13309922052615,0,4.13309922052615,0,0,4.13309922052615,4.13309922052615,0,0,0,0,0,0,0,0,0,2016032223
2016032218,1800,0.74,0.338873010717766,1.68,R,2,H,80,V,4.23591263397207,14,4.23591263397207,0,2,4.23591263397207,4.23591263397207,21,0,0,0,0,0,0,0,0,2016032300
2016032219,1900,3.9,0.322422864566418,4.24,R,2,H,80,V,4.03028580708023,53,4.03028580708023,48,44,4.03028580708023,4.03028580708023,50,0,0,0,0,0,0,0,0,2016032301
2016032220,2000,3.96,1.09235357066419,4.32,R,2,H,80,V,13.6544196333024,53,13.6544196333024,50,54,13.6544196333024,13.6544196333024,41,0,0,0,0,0,0,0,0,2016032302
2016032221,2100,1.12,0.804583006349433,2.08,R,2,H,80,V,10.0572875793679,10,10.0572875793679,14,26,10.0572875793679,10.0572875793679,6,0,0,0,0,0,0,0,0,2016032303
2016032222,2200,0.64,0.229041877719912,0.8,R,2,H,80,V,2.86302347149889,10,2.86302347149889,6,10,2.86302347149889,2.86302347149889,6,0,0,0,0,0,0,0,0,2016032304
2016032223,2300,0.62,0.152694585146608,0.8,R,2,H,80,V,1.9086823143326,9,1.9086823143326,6,10,1.9086823143326,1.9086823143326,6,0,0,0,0,0,0,0,0,2016032305
2016032224,2400,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,10,2.27709030100334,6,10,2.27709030100334,2.27709030100334,6,0,0,0,0,0,0,0,0,2016032306
2016032301,0100,0.64,0.168673355629877,0.8,R,2,H,80,V,2.10841694537347,10,2.10841694537347,6,10,2.10841694537347,2.10841694537347,6,0,0,0,0,0,0,0,0,2016032307
2016032302,0200,0.64,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,10,2.19275362318841,6,10,2.19275362318841,2.19275362318841,6,0,0,0,0,0,0,0,0,2016032308
2016032303,0300,0.84,0.269877369007804,1.36,R,2,H,80,V,3.37346711259755,9,3.37346711259755,6,10,3.37346711259755,3.37346711259755,17,0,0,0,0,0,0,0,0,2016032309
2016032304,0400,2.9,0.296865105908584,3.04,R,2,H,80,V,3.7108138238573,34,3.7108138238573,38,35,3.7108138238573,3.7108138238573,38,0,0,0,0,0,0,0,0,2016032310
2016032305,0500,3.14,0.735415830546265,4,R,2,H,80,V,9.19269788182832,34,9.19269788182832,39,34,9.19269788182832,9.19269788182832,50,0,0,0,0,0,0,0,0,2016032311
2016032306,0600,4.86,1.12673801560758,5.04,R,2,H,80,V,14.0842251950948,59,14.0842251950948,62,59,14.0842251950948,14.0842251950948,63,0,0,0,0,0,0,0,0,2016032312
2016032307,0700,4.38,1.33589297658863,4.88,R,2,H,80,V,16.6986622073579,51,16.6986622073579,61,58,16.6986622073579,16.6986622073579,49,0,0,0,0,0,0,0,0,2016032313
2016032308,0800,1.52,1.32139544838411,3.04,R,2,H,80,V,16.5174431048013,1,16.5174431048013,35,38,16.5174431048013,16.5174431048013,2,0,0,0,0,0,0,0,0,2016032314
2016032309,0900,0.12,0.340518025332901,0.32,R,2,H,80,V,4.25647531666126,4,4.25647531666126,1,0,4.25647531666126,4.25647531666126,1,0,0,0,0,0,0,0,0,2016032315
2016032310,1000,0,0.421123741474505,0,R,2,H,80,V,5.26404676843132,0,5.26404676843132,0,0,5.26404676843132,5.26404676843132,0,0,0,0,0,0,0,0,0,2016032316
2016032311,1100,0,0.404673595323157,0,R,2,H,80,V,5.05841994153947,0,5.05841994153947,0,0,5.05841994153947,5.05841994153947,0,0,0,0,0,0,0,0,0,2016032317
2016032312,1200,0,0.278007469957779,0,R,2,H,80,V,3.47509337447224,0,3.47509337447224,0,0,3.47509337447224,3.47509337447224,0,0,0,0,0,0,0,0,0,2016032318
2016032313,1300,0,0.15463137382267,0,R,2,H,80,V,1.93289217278337,0,1.93289217278337,0,0,1.93289217278337,1.93289217278337,0,0,0,0,0,0,0,0,0,2016032319
2016032314,1400,0,0.120086066904839,0,R,2,H,80,V,1.50107583631049,0,1.50107583631049,0,0,1.50107583631049,1.50107583631049,0,0,0,0,0,0,0,0,0,2016032320
2016032315,1500,0,0.236882104579409,0,R,2,H,80,V,2.96102630724262,0,2.96102630724262,0,0,2.96102630724262,2.96102630724262,0,0,0,0,0,0,0,0,0,2016032321
2016032316,1600,0.08,0.245107177655083,0.16,R,2,H,80,V,3.06383972068854,2,3.06383972068854,0,2,3.06383972068854,3.06383972068854,0,0,0,0,0,0,0,0,0,2016032322
2016032317,1700,0.08,0.365193244559923,0.16,R,2,H,80,V,4.56491555699903,2,4.56491555699903,0,2,4.56491555699903,4.56491555699903,0,0,0,0,0,0,0,0,0,2016032323
2016032318,1800,0.3,0.399738551477753,0.56,R,2,H,80,V,4.99673189347191,3,4.99673189347191,1,4,4.99673189347191,4.99673189347191,7,0,0,0,0,0,0,0,0,2016032400
2016032319,1900,3.76,0.315842806105879,5.04,R,2,H,80,V,3.94803507632349,50,3.94803507632349,46,29,3.94803507632349,3.94803507632349,63,0,0,0,0,0,0,0,0,2016032401
2016032320,2000,4.56,1.20981094385389,4.96,R,2,H,80,V,15.1226367981736,59,15.1226367981736,62,58,15.1226367981736,15.1226367981736,49,0,0,0,0,0,0,0,0,2016032402
2016032321,2100,1.14,0.822201612327887,1.76,R,2,H,80,V,10.2775201540986,7,10.2775201540986,18,22,10.2775201540986,10.2775201540986,10,0,0,0,0,0,0,0,0,2016032403
2016032322,2200,0.64,0.217296140400942,0.8,R,2,H,80,V,2.71620175501177,6,2.71620175501177,10,6,2.71620175501177,2.71620175501177,10,0,0,0,0,0,0,0,0,2016032404
2016032323,2300,0.56,0.152694585146608,0.64,R,2,H,80,V,1.9086823143326,8,1.9086823143326,8,6,1.9086823143326,1.9086823143326,6,0,0,0,0,0,0,0,0,2016032405
2016032324,2400,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,10,2.27709030100334,7,9,2.27709030100334,2.27709030100334,6,0,0,0,0,0,0,0,0,2016032406
2016032401,0100,0.62,0.168673355629877,0.8,R,2,H,80,V,2.10841694537347,9,2.10841694537347,6,10,2.10841694537347,2.10841694537347,6,0,0,0,0,0,0,0,0,2016032407
2016032502,0200,0.66,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,6,2.19275362318841,10,7,2.19275362318841,2.19275362318841,10,0,0,0,0,0,0,0,0,2016032508
2016032503,0300,0.84,0.303612040133779,1.68,R,2,H,80,V,3.79515050167224,6,3.79515050167224,9,6,3.79515050167224,3.79515050167224,21,0,0,0,0,0,0,0,0,2016032509
2016032402,0200,0.66,0.175420289855072,0.8,R,2,H,80,V,2.19275362318841,10,2.19275362318841,7,10,2.19275362318841,2.19275362318841,6,0,0,0,0,0,0,0,0,2016032408
2016032415,1500,0,0.212206885352387,0,R,2,H,80,V,2.65258606690484,0,2.65258606690484,0,0,2.65258606690484,2.65258606690484,0,0,0,0,0,0,0,0,0,2016032421
2016032416,1600,0,0.296102630724262,0,R,2,H,80,V,3.70128288405327,0,3.70128288405327,0,0,3.70128288405327,3.70128288405327,0,0,0,0,0,0,0,0,0,2016032422
2016032417,1700,0,0.315842806105879,0,R,2,H,80,V,3.94803507632349,0,3.94803507632349,0,0,3.94803507632349,3.94803507632349,0,0,0,0,0,0,0,0,0,2016032423
2016032418,1800,0.48,0.416188697629101,1.68,R,2,H,80,V,5.20235872036376,0,5.20235872036376,3,0,5.20235872036376,5.20235872036376,21,0,0,0,0,0,0,0,0,2016032500
2016032419,1900,3.82,0.383288405326405,4.24,R,2,H,80,V,4.79110506658007,50,4.79110506658007,51,37,4.79110506658007,4.79110506658007,53,0,0,0,0,0,0,0,0,2016032501
2016032420,2000,3.98,1.3625055290005,4.32,R,2,H,80,V,17.0313191125062,51,17.0313191125062,54,50,17.0313191125062,17.0313191125062,44,0,0,0,0,0,0,0,0,2016032502
2016032421,2100,1.14,0.687125633159735,1.76,R,2,H,80,V,8.58907041449668,6,8.58907041449668,19,22,8.58907041449668,8.58907041449668,10,0,0,0,0,0,0,0,0,2016032503
2016032422,2200,0.62,0.3112620389527,0.8,R,2,H,80,V,3.89077548690875,6,3.89077548690875,10,6,3.89077548690875,3.89077548690875,9,0,0,0,0,0,0,0,0,2016032504
2016032423,2300,0.64,0.146821716487123,0.8,R,2,H,80,V,1.83527145608903,6,1.83527145608903,10,6,1.83527145608903,1.83527145608903,10,0,0,0,0,0,0,0,0,2016032505
2016032424,2400,0.64,0.168673355629877,0.8,R,2,H,80,V,2.10841694537347,6,2.10841694537347,10,6,2.10841694537347,2.10841694537347,10,0,0,0,0,0,0,0,0,2016032506
2016032501,0100,0.64,0.182167224080268,0.8,R,2,H,80,V,2.27709030100334,6,2.27709030100334,10,6,2.27709030100334,2.27709030100334,10,0,0,0,0,0,0,0,0,2016032507
